"musicbrainz_recording_id","artist","track","album","musicbrainz_artist","final_tags"
d2c23884-b5b1-47f3-9e46-09d3ebe00109,The Beatles,I'll Be Back,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
d2c2a10e-d56c-4d9e-9529-c62f9d647dcd,Kacey Musgraves,Keep It to Yourself,Same Trailer Different Park,Kacey Musgraves,"[""folk-classical-country-jazz"", ""pop""]"
d39e5e84-0395-4d25-9b27-685fd6282cca,Dua Lipa,Future Nostalgia,Future Nostalgia,Dua Lipa,"[""pop"", ""electronic-funk-disco-dance""]"
d42a5284-6d31-48f8-91ee-72bfa613371d,Shawn Mendes,Because I Had You,Shawn Mendes,Shawn Mendes,"[""others""]"
d442da47-9303-4a20-8a2b-ca6e39e2b05e,Chris Stapleton,Parachute,Traveller,Chris Stapleton,"[""folk-classical-country-jazz"", ""rock-metal-psychedelic""]"
d467d9f6-f59d-463b-b3ce-37143ca1d291,Travis Scott,BUTTERFLY EFFECT,ASTROWORLD,Travis Scott,"[""hip_hop-rap""]"
d49256c4-4657-450a-8758-c12493c6244a,Ariana Grande,ghostin,"thank u, next",Ariana Grande,"[""pop"", ""blues-r&b-soul""]"
d4b6cc07-5145-4707-a419-2e99c748fece,Ariana Grande,supernatural,eternal sunshine,Ariana Grande,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"0db9b3f4-3340-444c-a4f0-322057fc79be",Harry Styles,Daydreaming,Harry’s House,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
"0de09386-08fb-4156-97fc-3818a1e8e15a",AC/DC,Given the Dog a Bone,Back in Black,AC/DC,"[""rock-metal-psychedelic""]"
d5064222-2000-4a15-8eaa-eafb51a7e433,Dr. Dre,Murder Ink,"2001",Dr. Dre,"[""hip_hop-rap""]"
d543e223-fd08-4ec0-875e-0a9601fab70f,SZA,Doves In the Wind,Ctrl,SZA,"[""blues-r&b-soul"", ""hip_hop-rap""]"
d58d374d-e402-4efc-b0dd-cdfa4020f404,Justin Bieber,Mark My Words,Purpose,Justin Bieber,"[""electronic-funk-disco-dance"", ""pop""]"
d5ba60a3-a405-48c5-9f1c-b59eee9253ae,Dua Lipa,Anything for Love,Radical Optimism,Dua Lipa,"[""pop"", ""electronic-funk-disco-dance"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
d5fad098-ab91-4a40-b088-e04bea68a486,Maroon 5,Sweetest Goodbye,Songs About Jane,Maroon 5,"[""pop"", ""rock-metal-psychedelic""]"
d63740da-c8f6-4042-a602-93203700f4db,Kendrick Lamar,Wesley's Theory,To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap""]"
d6f682f5-1e98-4a6f-945e-e1192835caea,Kacey Musgraves,Velvet Elvis,Golden Hour,Kacey Musgraves,"[""folk-classical-country-jazz"", ""pop""]"
d7121779-9df6-4f8a-bd83-51744fe2b8c1,Kanye West,Celebration,Late Registration,Ye,"[""hip_hop-rap""]"
d713490a-6922-44a6-8b42-e103147935b2,Lady Gaga,Free Woman,Chromatica,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
"0e225847-0889-418b-9115-2f4a083eb783",Rihanna,Woo,Anti,Rihanna,"[""electronic-funk-disco-dance""]"
"171524e1-5ee8-4745-817a-a8f5dabedba8",Maroon 5,Tickets,Overexposed,Maroon 5,"[""pop"", ""rock-metal-psychedelic""]"
"24d39078-a9d0-4cbd-bd8b-3a24a0be96c7",Taylor Swift,Innocent,Speak Now,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"2aeeb920-2e46-4b09-bfe9-ee1c56f0294d",Shawn Mendes,Where Were You in the Morning?,Shawn Mendes,Shawn Mendes,"[""pop"", ""blues-r&b-soul""]"
"2fedfd5e-d88e-458c-9890-0265e8c41a8c",Taylor Swift,Mine,Speak Now,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"8ef9881c-7ef1-4d31-a0de-ea95f83fd6bc",Tdf,Numb,CULTURE,tdf,"[""others""]"
c44ae222-60d0-4a8f-869c-ce3635b8bfa8,Tdf,Ghetto Symphony,CULTURE,tdf,"[""others""]"
"8079d38b-efcf-401e-817c-cb4f293c2e89",Justin Bieber,Anyone,Justice,Justin Bieber,"[""rock-metal-psychedelic"", ""pop"", ""blues-r&b-soul"", ""hip_hop-rap""]"
"8a1938d3-acbd-4db7-9e41-c96e20696269",Justin Bieber,Take It Out on Me,Changes,Justin Bieber,"[""others""]"
"9f69d0b6-d003-4b3a-a581-56bfd5de3447",Billy Joel,Stiletto,"52nd Street",Billy Joel,"[""rock-metal-psychedelic""]"
a7fa163d-c184-44b8-b4bb-217068406247,"50 Cent",I Don't Need 'Em,The Massacre,"50 Cent","[""hip_hop-rap""]"
a83591fa-0d13-4f55-b097-88885fecea86,Ariana Grande,obvious,Positions,Ariana Grande,"[""blues-r&b-soul"", ""hip_hop-rap"", ""pop""]"
b7326a80-8332-4ee0-8238-d6737efba347,Travis Scott,SICKO MODE,ASTROWORLD,Travis Scott,"[""hip_hop-rap""]"
bc8db1f5-66aa-4cee-bb93-e6dda033aaf5,Travis Scott,HYAENA,UTOPIA,Travis Scott,"[""hip_hop-rap""]"
d7445966-b4f1-4645-b412-eb252b72e78a,Madison Beer,Dangerous,Silence Between Songs,Madison Beer,"[""pop"", ""blues-r&b-soul""]"
d77924b5-8cdb-4c9b-a388-a0b6f1c3996a,Miley Cyrus,Wonder Woman,Endless Summer Vacation,Miley Cyrus,"[""pop"", ""rock-metal-psychedelic"", ""electronic-funk-disco-dance""]"
d7d1f8b0-ea89-479e-b78b-b561f355262e,Dua Lipa,Training Season,Radical Optimism,Dua Lipa,"[""pop"", ""electronic-funk-disco-dance""]"
"30e574e6-2492-487d-ba84-5da5743003fb",Chris Stapleton,Death Row,From A Room: Volume 1,Chris Stapleton,"[""others""]"
d8082c25-0e01-419f-8926-f9fc188d4e28,Radiohead,No Surprises,OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
d82a66d6-c385-4035-9b4c-fba806d96b45,Luke Bryan,Crash My Party,Crash My Party,Luke Bryan,"[""folk-classical-country-jazz""]"
d858feda-133d-44a6-b727-985b54d3a12e,Radiohead,Idioteque,Kid A,Radiohead,"[""electronic-funk-disco-dance"", ""rock-metal-psychedelic""]"
d86286b4-2632-4b41-9be7-aa5aebc2921e,Miley Cyrus,Wildcard,Endless Summer Vacation,Miley Cyrus,"[""pop"", ""rock-metal-psychedelic"", ""electronic-funk-disco-dance""]"
d8b5486d-80cb-42af-bd27-f9eb29d069f4,Chris Stapleton,Daddy Doesn't Pray Anymore,Traveller,Chris Stapleton,"[""folk-classical-country-jazz""]"
d8cc3745-e935-42d2-b43b-caad3beb1e8e,Beyoncé,DAUGHTER,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz"", ""blues-r&b-soul"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
d8ccf243-a78b-4397-b331-18da5ecc5759,One Direction,Never Enough,Made in the A.M.,One Direction,"[""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
d974be20-b524-490d-bf04-2eb1b0a11ef1,SZA,Shirt,SOS,SZA,"[""blues-r&b-soul"", ""hip_hop-rap""]"
d9ef0854-2115-4c54-b42d-94c8bedc3753,Ariana Grande,R.E.M,Sweetener,Ariana Grande,"[""pop"", ""blues-r&b-soul""]"
d9fc9cee-6cb1-46b9-9f28-68c8580bef84,Radiohead,Lucky,OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
daa0a94e-1d4d-45fa-a82a-150230a92cfe,Dr. Dre,Bar One,"2001",Dr. Dre,"[""hip_hop-rap""]"
db06ca54-6cb8-4523-93a1-f34bb0e2bf4e,The Beatles,Love Me Do,Please Please Me,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
db34e6df-161a-4d36-9f79-081a1cc7d8f4,Lana Del Rey,Happiness is a butterfly,Norman Fucking Rockwell!,Lana Del Rey,"[""rock-metal-psychedelic"", ""pop""]"
cac92e44-5fde-4fba-9b35-78fdeb76e068,Taylor Swift,the lakes,folklore,Taylor Swift,"[""folk-classical-country-jazz""]"
"00b1397d-7f3e-4c59-bb42-ccd7fa17ee10",Ariana Grande,raindrops (an angel cried),Sweetener,Ariana Grande,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"00c9dcab-4abf-47f5-9755-c5c805b779c7",Kanye West,Through the Wire,The College Dropout,Ye,"[""hip_hop-rap"", ""blues-r&b-soul""]"
"012e3459-b54d-49e9-b48d-d0922d295c5a",The Beatles,I'll Cry Instead,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
"013a7fe3-0113-4604-a295-f74a0b88bf05",Billy Joel,She's Always a Woman,The Stranger,Billy Joel,"[""rock-metal-psychedelic""]"
db9445e4-767c-43c7-a624-49c646043ddd,Travis Scott,DELRESTO (ECHOES),UTOPIA,Travis Scott,"[""electronic-funk-disco-dance"", ""hip_hop-rap""]"
dbbb7262-5894-4d0d-be20-08a6b9bae9be,Kanye West,Diamonds From Sierra Leone,Late Registration,Ye,"[""hip_hop-rap""]"
c4625cbf-f5a8-46d9-baa5-ba8c3b9127bc,Frank Ocean,Good Guy,Blonde,Frank Ocean,"[""others""]"
dbc22816-428e-4194-9b53-d2a5cdc1b983,Travis Scott,NO BYSTANDERS,ASTROWORLD,Travis Scott,"[""hip_hop-rap""]"
dbc700c0-eca4-48b8-9416-156dee49f486,Dr. Dre,The $20 Sack Pyramid,The Chronic,Dr. Dre,"[""hip_hop-rap""]"
dbfccc91-7912-463d-8c64-4520fd7c0328,Beyoncé,Pray You Catch Me,Lemonade,Beyoncé,"[""hip_hop-rap""]"
dc98bb2f-5719-4dd0-bbf9-933c64a9b4af,Kacey Musgraves,"Oh, What a World",Golden Hour,Kacey Musgraves,"[""folk-classical-country-jazz"", ""pop"", ""electronic-funk-disco-dance""]"
f4fb45d5-a3c7-4da8-9bcc-8ae65d6b64a5,One Direction,Night Changes,FOUR,One Direction,"[""pop""]"
dca74260-e122-4a74-b93b-13b7f5e76acb,Harry Styles,She,Fine Line,Harry Styles,"[""rock-metal-psychedelic"", ""pop""]"
f6c06d6e-a06f-4ca7-a5ed-1bca84a27e02,AC/DC,Let Me Put My Love Into You,Back in Black,AC/DC,"[""rock-metal-psychedelic""]"
dcb5aec3-0fe6-470d-a660-d58dd5471c6b,The Beatles,Things We Said Today,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
dcfdc7df-0c65-4581-968e-4cc3ed6f9da7,Lady Gaga,Don't Call Tonight,MAYHEM,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
dd87cf6a-9579-438d-bfa3-e4fafcb99a7e,Beyoncé,SMOKE HOUR II,COWBOY CARTER,Beyoncé,"[""others""]"
dd9ba6bc-2c27-4ab0-a64c-7437db304f14,Travis Scott,ASTROTHUNDER,ASTROWORLD,Travis Scott,"[""hip_hop-rap""]"
dddaf5be-1342-438b-9f47-2dbc470cc7ee,Taylor Swift,The Lucky One,Red,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
de6bbfe8-f3eb-4274-bae9-27558ce19156,Billy Joel,Zanzibar,"52nd Street",Billy Joel,"[""rock-metal-psychedelic"", ""folk-classical-country-jazz""]"
de8095b4-7b96-45e5-92ce-e6ee6659a0e2,Lana Del Rey,Venice Bitch,Norman Fucking Rockwell!,Lana Del Rey,"[""pop"", ""rock-metal-psychedelic""]"
de8af340-433b-43ef-a008-0084c77b3a5f,"50 Cent",Intro,Get Rich or Die Tryin’,"50 Cent","[""hip_hop-rap""]"
de9f13e9-0d6e-4714-a8e9-11614e4258bc,Beyoncé,PURE/HONEY,RENAISSANCE,Beyoncé,"[""electronic-funk-disco-dance""]"
dead2e96-b693-4c10-a496-77f2d5f4c98f,Beyoncé,Hold Up,Lemonade,Beyoncé,"[""blues-r&b-soul"", ""electronic-funk-disco-dance"", ""pop""]"
deebbaf3-d076-4ffa-a309-932beefa0fa4,Demi Lovato,Together,Unbroken,Demi Lovato,"[""others""]"
df9bb82c-e45c-4d52-b455-7d366adf407c,Chris Stapleton,Hillbilly Blood,Starting Over,Chris Stapleton,"[""folk-classical-country-jazz""]"
dfc1e744-3d3c-4489-9dc6-9f1b59d15a9e,Lady Gaga,Shadow of a Man,MAYHEM,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
dfc99b31-7307-43bf-8ff3-2be4a380d910,Lady Gaga,Fun Tonight,Chromatica,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
dfe8aa9d-298f-4d30-8a36-026ad1a4cbe2,Taylor Swift,Midnight Rain,Midnights,Taylor Swift,"[""pop""]"
e044efc1-f9fd-4115-92a2-8193aaba8c9c,Dua Lipa,Falling Forever,Radical Optimism,Dua Lipa,"[""electronic-funk-disco-dance"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
e08127b6-adfa-4fc0-8db9-fb4c4ef5cb26,Madison Beer,Everything Happens for a Reason,Life Support,Madison Beer,"[""rock-metal-psychedelic"", ""pop""]"
e0a83412-77c3-40ec-85ed-0b3571cc1ed0,Billy Joel,Big Shot,"52nd Street",Billy Joel,"[""rock-metal-psychedelic""]"
e0bf757c-e18c-47aa-9436-b47d100d1b24,Harry Styles,As It Was,Harry’s House,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
e0ed5e25-37ec-432c-a634-a4fcd6c3eec5,Taylor Swift,mirrorball,folklore,Taylor Swift,"[""pop"", ""folk-classical-country-jazz""]"
e1255b86-3a97-4c9a-974d-0225bf1f0b11,Kanye West,Spaceship,The College Dropout,Ye,"[""hip_hop-rap"", ""blues-r&b-soul""]"
e145b18b-7fc1-4ef3-87a0-0d965f8ffd7c,Radiohead,Exit Music (for a Film),OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
e15b3b30-aa2f-4856-9e95-638e3ff25128,Shawn Mendes,Understand,Illuminate,Shawn Mendes,"[""opera-musical-theater-soundtrack-vocal-a_cappella""]"
e16332d0-8670-432f-b3ba-e3c7eb69e60f,Camila Cabello,She Loves Control,Camila,Camila Cabello,"[""pop"", ""electronic-funk-disco-dance"", ""blues-r&b-soul""]"
e1a45fee-4c70-4d68-99c5-6aa6dfdea245,Radiohead,Everything in Its Right Place,Kid A,Radiohead,"[""electronic-funk-disco-dance"", ""rock-metal-psychedelic""]"
e1cb4e81-08af-4756-a506-3d6d6a837116,Miley Cyrus,Midnight Sky,Plastic Hearts,Miley Cyrus,"[""pop"", ""electronic-funk-disco-dance"", ""rock-metal-psychedelic""]"
e2df6acd-2b8d-4082-b75a-2c819b49e517,Chris Stapleton,I Was Wrong,From A Room: Volume 1,Chris Stapleton,"[""others""]"
e33dde76-4e26-4e76-93f4-5bbfd9e1cbdd,"50 Cent",Outta Control,The Massacre,"50 Cent","[""hip_hop-rap""]"
e3795724-a45b-4a20-851d-1cca90487945,Demi Lovato,Skyscraper (Wizz Dumb Remix),Unbroken,Demi Lovato,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
e39331ca-574d-420b-9799-7491c6371a32,Demi Lovato,All Night Long,Unbroken,Demi Lovato,"[""others""]"
f4b752c0-8c43-489c-8245-4db12c9eb084,Shawn Mendes,Patience,Illuminate,Shawn Mendes,"[""pop""]"
e3a1e3a2-93ed-42b1-a6fe-5f4b8d2e1cd6,Taylor Swift,Love Story,Fearless,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
"1ca59c67-9cce-487b-a1f4-107de68d8098",ONEWE,Regulus,GRAVITY,ONEWE,"[""rock-metal-psychedelic""]"
e43fd167-6915-43dc-b700-1c1e99ee516d,Rihanna,Jump,Unapologetic,Rihanna,"[""pop"", ""electronic-funk-disco-dance""]"
e46fedce-c2f9-42a2-bc29-c5dde28d6d29,Luke Bryan,"Huntin', Fishin' and Lovin' Every Day",Kill the Lights,Luke Bryan,"[""folk-classical-country-jazz""]"
e4d63db0-d61d-4089-8016-20fc8813d670,One Direction,Fireproof,FOUR,One Direction,"[""rock-metal-psychedelic""]"
e4e291d1-5e81-4817-b787-1082b34435aa,Pyotr Ilyich Tchaikovsky,Chinese Dance,The Nutcracker Suite,Пётр Ильич Чайковский,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
e506d757-8f53-48a9-9664-9ba2c441fcca,Harry Styles,From the Dining Table,Harry Styles,Harry Styles,"[""folk-classical-country-jazz"", ""pop"", ""rock-metal-psychedelic""]"
e50b234b-62cd-4979-9c1c-0614ac5e3d6a,"50 Cent",Disco Inferno,The Massacre,"50 Cent","[""hip_hop-rap""]"
e5225306-fb16-4382-97cc-baa6349cd61e,Taylor Swift,exile,folklore,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
e53b9c87-fa13-4b9d-b727-85e1b8d01eea,Frank Ocean,Monks,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
"0172efb9-b353-4e55-82cd-80136d98069f",Radiohead,Karma Police,OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
"01ae94a3-6f45-4ba8-9fba-3d2d44e7cfe4",Peter Cat Recording Co.,Where the Money Flows,Bismillah,Peter Cat Recording Co.,"[""folk-classical-country-jazz"", ""rock-metal-psychedelic""]"
e735e949-68e0-4ae0-900b-9216246982ab,Chris Stapleton,Might as Well Get Stoned,Traveller,Chris Stapleton,"[""folk-classical-country-jazz"", ""rock-metal-psychedelic""]"
e74a9bfb-39c6-48bc-97b5-ed776edb82ed,AC/DC,What Do You Do for Money Honey,Back in Black,AC/DC,"[""rock-metal-psychedelic""]"
e7812717-f1b5-4d9c-8986-f82eeaceb3ec,Taylor Swift,illicit affairs,folklore,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
e838057c-04e2-4875-94e7-75a74123cbe9,Camila Cabello,Something's Gotta Give,Camila,Camila Cabello,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
e8a787cc-714f-4768-bf5c-b8311f25d832,Madison Beer,Follow the White Rabbit,Life Support,Madison Beer,"[""electronic-funk-disco-dance"", ""pop""]"
e8b1c3fb-14b5-4381-8444-e656745a43b9,Frank Ocean,Pyramids,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
e924b93c-75cd-4baf-a590-fe844aefbcf8,Chris Stapleton,Cold,Starting Over,Chris Stapleton,"[""folk-classical-country-jazz"", ""blues-r&b-soul"", ""pop""]"
e930b920-de7c-4df0-b046-2d80c1f65596,SZA,F2F,SOS,SZA,"[""rock-metal-psychedelic"", ""pop""]"
"1fbb2b12-a0ab-4ebc-8904-14a1ee8251ab",Beyoncé,Don't Hurt Yourself,Lemonade,Beyoncé,"[""rock-metal-psychedelic"", ""blues-r&b-soul""]"
"85465eb1-f250-4f7f-845e-856ef8e16297",Rihanna,Love on the Brain,Anti,Rihanna,"[""blues-r&b-soul"", ""pop""]"
aee1e5b3-dbc2-45ed-b5cb-e1dc0a8f32c0,Luke Bryan,Play It Again,Crash My Party,Luke Bryan,"[""folk-classical-country-jazz""]"
c2270e43-537c-4127-9357-2b74ba5e466e,Ariana Grande,bye,eternal sunshine,Ariana Grande,"[""pop""]"
ea59b353-399b-4775-9fd5-7cac4510ce44,Demi Lovato,Lionheart,Confident,Demi Lovato,"[""pop""]"
ea60c2f4-badb-4e07-8254-601e354ef54a,The Beatles,You Can't Do That,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
ea8efd92-31fb-4e1f-9a90-9f126b062e64,Dua Lipa,Love Again,Future Nostalgia,Dua Lipa,"[""pop"", ""electronic-funk-disco-dance""]"
eaa10894-6b91-4ed2-a917-118f00035f7c,Kendrick Lamar,Hood Politics,To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap""]"
f82d892c-dd91-46d6-934c-ce1dbe59e77c,Dr. Dre,"Nuthin' But a ""G"" Thang",The Chronic,Dr. Dre,"[""hip_hop-rap""]"
eb623fb9-ed07-4f13-a8aa-446f014c5fee,Taylor Swift,cardigan,folklore,Taylor Swift,"[""pop"", ""folk-classical-country-jazz""]"
ebbda164-fca5-476b-ad1a-26083d64ecf2,Ariana Grande,breathin,Sweetener,Ariana Grande,"[""pop"", ""blues-r&b-soul"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
ec3e48fc-2777-42f5-acab-2b9cb60b7359,Ariana Grande,Dangerous Woman,Dangerous Woman,Ariana Grande,"[""pop"", ""blues-r&b-soul""]"
eee2a0d2-5119-45d3-a3e8-95d844cfed5e,The Beatles,A Day in the Life,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,"[""rock-metal-psychedelic""]"
f0656ae6-8c47-4428-8171-8298c0105bf2,The Beatles,I'm Happy Just to Dance with You,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic""]"
f069fb10-c6e7-4d6b-b506-6cb2f8b56abf,Ariana Grande,ordinary things,eternal sunshine,Ariana Grande,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
f06ebc84-b714-413f-bbaf-6aa9de397b24,Ariana Grande,we can't be friends (wait for your love),eternal sunshine,Ariana Grande,"[""pop""]"
f0c45f54-2d9a-4cc2-977f-64a131f19b4b,Taylor Swift,mad woman,folklore,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
f12645a1-d64f-404f-ae42-45fd1463fe8d,Lady Gaga,Plastic Doll,Chromatica,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
f13ff38e-d415-44e7-aa92-b1d36ed10867,One Direction,If I Could Fly,Made in the A.M.,One Direction,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
f214ebed-ef6b-4d19-8752-97a965567f08,Ariana Grande,Touch It,Dangerous Woman,Ariana Grande,"[""pop""]"
f255a3f2-3b25-4a08-b597-71f0375cacbc,Justin Bieber,Loved by You,Justice,Justin Bieber,"[""others""]"
fb9c29d7-2bf0-4c96-a10d-5df601a77e60,Shawn Mendes,In My Blood,Shawn Mendes,Shawn Mendes,"[""pop"", ""rock-metal-psychedelic""]"
f5b3dbe8-b950-4967-a6fb-a7ed78299ea8,Beyoncé,Sandcastles,Lemonade,Beyoncé,"[""blues-r&b-soul"", ""hip_hop-rap""]"
f279ee6d-c9f7-4e47-83ab-915f71f3ab0a,Dua Lipa,Houdini,Radical Optimism,Dua Lipa,"[""pop"", ""electronic-funk-disco-dance""]"
f27f0c88-1f33-406a-942a-1cc3bd50a3e1,Taylor Swift,Anti-Hero,Midnights,Taylor Swift,"[""pop""]"
f29cbab0-468e-4a39-a584-8d8bf64e9996,The Beatles,Can't Buy Me Love,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
f2c1665f-67ab-4dcf-9bc8-dfb342466aea,The Beatles,When I'm Sixty-Four,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
f62d2253-4162-43d5-b337-0acccaf61b0d,Beyoncé,II MOST WANTED,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz"", ""pop""]"
f2fcc8ae-43a0-48fa-89fe-301e511e4e0e,Ariana Grande,bad idea,"thank u, next",Ariana Grande,"[""pop"", ""hip_hop-rap"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""blues-r&b-soul""]"
f3a3a37c-4d76-4b4d-8906-e243a9cbba4f,Taylor Swift,betty,folklore,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
f3f76c57-b7ad-462b-a9db-4ef982af2c32,Lana Del Rey,Off to the Races,Born to Die,Lana Del Rey,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
f41dbc77-80bc-41de-b7c5-05a72ebbbfcc,Dr. Dre,Some L.A. Niggaz,"2001",Dr. Dre,"[""hip_hop-rap""]"
f46c4677-0fae-472b-824d-da948db7c1b9,Ariana Grande,intro (end of the world),eternal sunshine,Ariana Grande,"[""opera-musical-theater-soundtrack-vocal-a_cappella""]"
f49ad366-23d0-4911-b626-f27a1352a2e2,Kendrick Lamar,Institutionalized,To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap""]"
f4dd4b27-f790-49f3-bd13-84dedd680380,Frank Ocean,End,channel ORANGE,Frank Ocean,"[""blues-r&b-soul"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
f4deb9e0-5ab7-4e17-9e7f-57411d1fbce5,Taylor Swift,Stay Stay Stay,Red,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
f4f53fbb-f5b1-4546-a4c5-76495c56a42e,Rihanna,No Love Allowed,Unapologetic,Rihanna,"[""pop"", ""hip_hop-rap""]"
f8352304-fb5f-4093-b7a5-585b95315494,Kacey Musgraves,star-crossed,star-crossed,Kacey Musgraves,"[""rock-metal-psychedelic"", ""pop"", ""folk-classical-country-jazz""]"
f528b14e-dcdf-47a4-854f-cc91fdad4c31,Justin Bieber,MLK Interlude,Justice,Justin Bieber,"[""hip_hop-rap"", ""blues-r&b-soul""]"
f5e54962-d384-435f-8006-fbb872790c73,SZA,I Hate U,SOS,SZA,"[""blues-r&b-soul"", ""electronic-funk-disco-dance""]"
f6dae455-25f8-4396-9a20-0556943fbd96,AC/DC,Rock and Roll Ain't Noise Pollution,Back in Black,AC/DC,"[""rock-metal-psychedelic""]"
f6def96c-1447-48b5-bb8a-f5fdd38bcb3f,Taylor Swift,hoax,folklore,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
f6f33215-9446-42a7-bcb7-6f68c25ba256,SZA,Wavy (Interlude),Ctrl,SZA,"[""blues-r&b-soul""]"
f7113a40-a47a-4aad-8784-7125a1418389,Kanye West,Family Business,The College Dropout,Ye,"[""hip_hop-rap""]"
f7174b19-5d15-42f0-9411-40fba155a4c1,Kacey Musgraves,breadwinner,star-crossed,Kacey Musgraves,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
f74f9af8-4a27-4dbd-aa08-93e10e249b42,Ariana Grande,i wish i hated you,eternal sunshine,Ariana Grande,"[""pop""]"
f752e52b-4e6a-438b-a73b-058265c38720,Kanye West,Crack Music,Late Registration,Ye,"[""hip_hop-rap""]"
f79ff31c-a065-4d10-89ee-feed9d8bf146,Ludwig van Beethoven,Allegro con brio,Symphony No. 5,Ludwig van Beethoven,"[""folk-classical-country-jazz""]"
f884a226-d8a3-4235-a8e3-7c361aea8653,Ariana Grande,blazed,Sweetener,Ariana Grande,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""blues-r&b-soul""]"
f8fda7c8-f178-4da2-8d0f-53677e19ca00,Ariana Grande,"yes, and?",eternal sunshine,Ariana Grande,"[""electronic-funk-disco-dance"", ""pop""]"
f99130c2-53df-4c9d-8bf3-63036860c889,Madison Beer,Sweet Relief,Silence Between Songs,Madison Beer,"[""pop""]"
fa839a1f-5c2d-4026-8619-9dc06bbd5f17,"50 Cent",Just A Lil Bit,The Massacre,"50 Cent","[""hip_hop-rap""]"
fa88f150-05a9-4c33-9f03-0f21136a5aee,Madison Beer,Reckless,Silence Between Songs,Madison Beer,"[""pop""]"
faa5c181-a3fd-4209-805d-63c110202d83,Justin Bieber,Available,Changes,Justin Bieber,"[""hip_hop-rap"", ""blues-r&b-soul""]"
fabd86a3-3e5a-48b1-b4c2-ade6ed853a6a,Radiohead,Morning Bell,Kid A,Radiohead,"[""electronic-funk-disco-dance"", ""rock-metal-psychedelic""]"
